"movie_name","title","reviewer","review","date","ratings"
"Shōgun (2024)","Highly recommended","0U","I've just finished the first two episodes and I cannot wait for more! The atmosphere, plot, acting are superlative. The politicking and scheming are prime Game of Thrones but I hate making that comparison as I want this show to stand on its own. The scheming between the various lords and the Portuguese faction is titillating and suspenseful as we watch various characters play the game. I love it! I cannot wait for next week. I haven't felt this way about a show in a long while. Highly recommended if you enjoy top tier drama.Funny to see most one star review being uneducated people who complain about subtitles.Japanese should never be dubbed. If you can't read, move to something your level like barbie.","27 February 2024","10/10"
"Shōgun (2024)","Brilliant !","thelastapasenger","This was a most waiting tv series for 2024! And it is true! The two first episodes were just perfect! Mr Sanada is perfect to his role as lord toranaga as perfect are the two allies ( blackthorne and mariko)!We have a short story at the beginning to understand the culture of feudal japan at 1590 as the teaser trailer released two weeks ago !Customs , cgi , has many details ( shoes , helmets, armor, etc) as it was at 1600 bc at feudal japan !Story is writen on japan culture as well!So far so perfect! Its truly based to james clavel novel more than 80s series ! Waiting for the next episodes to see !","27 February 2024","9/10"
"Shōgun (2024)","Decent Remake","Turanic","I am a fan of the old Shogun from 1980 with
Richard Chamberlain , so I enjoy the retelling of the original story big time... So far the story follows quite precisely which is a good thing... The locations are great, the VFX is decent, there is a respect for source material which is good. It is nice that the Japanese actually speak Japanese ... Overall I would suggest watching ""Age of Samurai"" documentary before this as it perfectly sets the scene to understand which period this story covers. The only thing that this show is inferior to the original is the main actor can not replace Richard Chamberlain, nor anybody can replace John Rhys-Davies well enough , those actors were legendary, that is why 1980's version is totally worth a rewatch...","28 February 2024","10/10"
"Shōgun (2024)","Actually spectacular","greenmangreat","When I first heard about this show, I figured it would just be another cringeworthy Western depiction of Shogunate Japan. But then I read about the glowing reviews, and decided to determine the accuracy of those reviews myself. And my my, this show is indeed amazing.I've never heard of the book, much less read it, but as a fan of world history, I found the depiction of the political intricacies of feudal Japan to be fascinating.2 episodes in, and I hadn't even realised how fast the time had gone. I just found myself glued to the screen from start to finish. Such fantastic work from a talented cast of actors. What a shame that this is only going to be a limited series!","29 February 2024","9/10"
"Shōgun (2024)","To anyone who remembers the 1980's Richard Chamberlain ""Shogun""...","Broccolidwarf","...this is not that.While it was certainly groundbreaking and a huge hit at the time, in retrospect great parts of it was rather cheasy and cheapish.The 2024 version feels a great deal more modern and budgeted bigger, it's rougher, it's dirtier, the action scenes are crafted much better, the camera work is better, and so far the script seems better than the original series, with better dialogue allowing the characters more complexity and debth, which is especially important to American and European audiences, when depicting a very ""foreign"" culture.I should mention this is based off the first 2 episodes, so we are yet to see large scale battle scenes, but looking at the teaser clips, they look exellent, so I am hopefull.It's a show that - even after 2 episodes - makes you annoyed it is a limited series, by nature of James Clavell having written only one novel on feudal Japan.. but I actually predict this will be such a big hit, that FX will attempt to have scripts written for either a prequal, continuation - or spin offs - because that period of Japanese history is ripe with potential - and come on, who doesn't like samurai's?This is one of the ""must see"" shows of the year, where you will feel left out if you miss it.Enjoy :)","11 March 2024","10/10"
"Shōgun (2024)","Brilliant","Supermanfan-13","Shogun is everything I hoped it would be and more. I've been looking forward to this ever since I first heard about it. My excitement grew even more when I saw the trailer. On top that it's gotten great reviews and currently has a 100% on Rotten Tomatoes. I thought my expectations were going to be too much and it'd be a let down but it's not. It's everything I'd hoped and more. I love this kind of genre. This premise kind of looked like The Last Samurai movie with Tom Cruise and I loved that movie as well. The story is told from the perspective of a British hero named John Blackthorne and his crew as they help Lord Torango in his war. This series just pulls you into their world and doesn't let go and you don't want it to. I've enjoyed every second of this.","28 February 2024","10/10"
"Shōgun (2024)","Top notch so far","terrylarosa","So the first two episodes have introduced us to many of the characters and set up for the intricate plot. Looks like latter episodes will have the bulk of the action. Tremendous sets, costumes and scenery are giving this a lot of authenticity. Coincidentally for me Sanada ( who almost always elevates anything he's in ) is my current favorite Japanese actor and Toshiro Mifune who played the same character in the 80's version was my favorite Japanese actor then. The actress playing Mariko is doing a much better job than she did in Monarch. As for the Blackthorne actor and character I too like others found his voice off putting but now I'm used to it. I kept trying to figure who he sounded like and then realized he sounds ( as the character ) like Richard Burton who I saw in a movie the other day. His character also began as unlikable and arrogant but am now beginning to like more. I hope this wins many awards and am eagerly looking forward to the rest of the series. The subtitles do not bother me as I'm an avid reader and watch all shows and movies with subtitles anyway so I never miss any dialogue. It gets one less star because I thought the two eps could have used a bit more intensity but I'm sure that will be rectified soon enough.","27 February 2024","10/10"
"Shōgun (2024)","Amazing series","Beske","Everything is just spot on with this series!I get that Americans aren't used to reading subtitles, but come on. So what if the series is mostly in Japanese? It's about an English man stuck in Japan in the 17th century. Why wouldn't it be in Japanese?The acting, staging, camera shots, editing, direction - everything is 10 out of 10.I rarely give a 10 after just two episodes, but this is an amazing series. I rarely give anything a ten. This is probably one of the best series I've seen the last ten years.Mark my words - this'll get an Emmy for sure! If you haven't watched it, be sure to do. It's exciting, full of history and just a gem to watch.","28 February 2024","9/10"
"Shōgun (2024)","Excellent","DiCaprioFan1","I can't recommend Shogun enough! This is one of those rare shows that's a must watch. It takes place in Japan during the 1600' where Lord Yoshii Torango is turned on by Council of Regents and they try to kill him and his people. Then he finds a mysterious European ship marooned with its crew in a nearby village and everything changes from what he finds on it. This series has the look and feel of a blockbuster movie. Its world building, character development and attention to detail is as good as anything you'll see in tv. FX usually does a great job with its shows and Shogun is no different. I'll be shocked if this isn't nominated for several awards.","27 February 2024","10/10"
"Shōgun (2024)","An amazing television achievement but different from the book","Kevin-42","This is stunning television. The costumes, the sets, the historic period acting are all phenomenal. This show simply oozes dedication to detail and money. So with just two episodes in I can say that this will hook you almost immediately and for fans of Japan and its ancient culture it is almost a must-see.Knowing the book the casting is near pitch-perfect or at least close enough to it. Maybe Lady Mariko doesn't look as I imagined her from the book but the actress still delivers a good performance and I am deeply appreciative of this show for making a worthy effort to depict the vast and intricate world of James Clavell's masterful historic novel.However, maybe the book is too big to fit into the confined space of a TV series. For obvious reasons the showrunners had to rush through so much that is explained and described in detail in the book. In order to do the book justice it would have taken almost two seasons of television to show the story of John Blackthorne before he even reaches Osaka. Much of the underlying conflicts and the delicate web of diplomacy and intrigue the main characters have to navigate are cut short in the TV show. There also is a weird shift in perspective which strays from the book. Whereas the involvement of Portuguese foreigners in the politics of early 17th century Japan is treated as just another aspect in a mostly internal Japanese power struggle, the TV show almost sets the Portuguese up as the main antagonists of the show during its first two episodes. I hope the shows swings back to the Japan-centric story it is meant to be.Bottom line: This is great television but I recommend reading the book eventually.","28 February 2024","9/10"
"Shōgun (2024)","Highly recommended","0U","I've just finished the first two episodes and I cannot wait for more! The atmosphere, plot, acting are superlative. The politicking and scheming are prime Game of Thrones but I hate making that comparison as I want this show to stand on its own. The scheming between the various lords and the Portuguese faction is titillating and suspenseful as we watch various characters play the game. I love it! I cannot wait for next week. I haven't felt this way about a show in a long while. Highly recommended if you enjoy top tier drama.Funny to see most one star review being uneducated people who complain about subtitles.Japanese should never be dubbed. If you can't read, move to something your level like barbie.","27 February 2024","10/10"
"Shōgun (2024)","Brilliant !","thelastapasenger","This was a most waiting tv series for 2024! And it is true! The two first episodes were just perfect! Mr Sanada is perfect to his role as lord toranaga as perfect are the two allies ( blackthorne and mariko)!We have a short story at the beginning to understand the culture of feudal japan at 1590 as the teaser trailer released two weeks ago !Customs , cgi , has many details ( shoes , helmets, armor, etc) as it was at 1600 bc at feudal japan !Story is writen on japan culture as well!So far so perfect! Its truly based to james clavel novel more than 80s series ! Waiting for the next episodes to see !","27 February 2024","9/10"
"Shōgun (2024)","Decent Remake","Turanic","I am a fan of the old Shogun from 1980 with
Richard Chamberlain , so I enjoy the retelling of the original story big time... So far the story follows quite precisely which is a good thing... The locations are great, the VFX is decent, there is a respect for source material which is good. It is nice that the Japanese actually speak Japanese ... Overall I would suggest watching ""Age of Samurai"" documentary before this as it perfectly sets the scene to understand which period this story covers. The only thing that this show is inferior to the original is the main actor can not replace Richard Chamberlain, nor anybody can replace John Rhys-Davies well enough , those actors were legendary, that is why 1980's version is totally worth a rewatch...","28 February 2024","10/10"
"Shōgun (2024)","Actually spectacular","greenmangreat","When I first heard about this show, I figured it would just be another cringeworthy Western depiction of Shogunate Japan. But then I read about the glowing reviews, and decided to determine the accuracy of those reviews myself. And my my, this show is indeed amazing.I've never heard of the book, much less read it, but as a fan of world history, I found the depiction of the political intricacies of feudal Japan to be fascinating.2 episodes in, and I hadn't even realised how fast the time had gone. I just found myself glued to the screen from start to finish. Such fantastic work from a talented cast of actors. What a shame that this is only going to be a limited series!","29 February 2024","9/10"
"Shōgun (2024)","To anyone who remembers the 1980's Richard Chamberlain ""Shogun""...","Broccolidwarf","...this is not that.While it was certainly groundbreaking and a huge hit at the time, in retrospect great parts of it was rather cheasy and cheapish.The 2024 version feels a great deal more modern and budgeted bigger, it's rougher, it's dirtier, the action scenes are crafted much better, the camera work is better, and so far the script seems better than the original series, with better dialogue allowing the characters more complexity and debth, which is especially important to American and European audiences, when depicting a very ""foreign"" culture.I should mention this is based off the first 2 episodes, so we are yet to see large scale battle scenes, but looking at the teaser clips, they look exellent, so I am hopefull.It's a show that - even after 2 episodes - makes you annoyed it is a limited series, by nature of James Clavell having written only one novel on feudal Japan.. but I actually predict this will be such a big hit, that FX will attempt to have scripts written for either a prequal, continuation - or spin offs - because that period of Japanese history is ripe with potential - and come on, who doesn't like samurai's?This is one of the ""must see"" shows of the year, where you will feel left out if you miss it.Enjoy :)","11 March 2024","10/10"
"Shōgun (2024)","Brilliant","Supermanfan-13","Shogun is everything I hoped it would be and more. I've been looking forward to this ever since I first heard about it. My excitement grew even more when I saw the trailer. On top that it's gotten great reviews and currently has a 100% on Rotten Tomatoes. I thought my expectations were going to be too much and it'd be a let down but it's not. It's everything I'd hoped and more. I love this kind of genre. This premise kind of looked like The Last Samurai movie with Tom Cruise and I loved that movie as well. The story is told from the perspective of a British hero named John Blackthorne and his crew as they help Lord Torango in his war. This series just pulls you into their world and doesn't let go and you don't want it to. I've enjoyed every second of this.","28 February 2024","10/10"
"Shōgun (2024)","Top notch so far","terrylarosa","So the first two episodes have introduced us to many of the characters and set up for the intricate plot. Looks like latter episodes will have the bulk of the action. Tremendous sets, costumes and scenery are giving this a lot of authenticity. Coincidentally for me Sanada ( who almost always elevates anything he's in ) is my current favorite Japanese actor and Toshiro Mifune who played the same character in the 80's version was my favorite Japanese actor then. The actress playing Mariko is doing a much better job than she did in Monarch. As for the Blackthorne actor and character I too like others found his voice off putting but now I'm used to it. I kept trying to figure who he sounded like and then realized he sounds ( as the character ) like Richard Burton who I saw in a movie the other day. His character also began as unlikable and arrogant but am now beginning to like more. I hope this wins many awards and am eagerly looking forward to the rest of the series. The subtitles do not bother me as I'm an avid reader and watch all shows and movies with subtitles anyway so I never miss any dialogue. It gets one less star because I thought the two eps could have used a bit more intensity but I'm sure that will be rectified soon enough.","27 February 2024","10/10"
"Shōgun (2024)","Amazing series","Beske","Everything is just spot on with this series!I get that Americans aren't used to reading subtitles, but come on. So what if the series is mostly in Japanese? It's about an English man stuck in Japan in the 17th century. Why wouldn't it be in Japanese?The acting, staging, camera shots, editing, direction - everything is 10 out of 10.I rarely give a 10 after just two episodes, but this is an amazing series. I rarely give anything a ten. This is probably one of the best series I've seen the last ten years.Mark my words - this'll get an Emmy for sure! If you haven't watched it, be sure to do. It's exciting, full of history and just a gem to watch.","28 February 2024","9/10"
"Shōgun (2024)","Excellent","DiCaprioFan1","I can't recommend Shogun enough! This is one of those rare shows that's a must watch. It takes place in Japan during the 1600' where Lord Yoshii Torango is turned on by Council of Regents and they try to kill him and his people. Then he finds a mysterious European ship marooned with its crew in a nearby village and everything changes from what he finds on it. This series has the look and feel of a blockbuster movie. Its world building, character development and attention to detail is as good as anything you'll see in tv. FX usually does a great job with its shows and Shogun is no different. I'll be shocked if this isn't nominated for several awards.","27 February 2024","10/10"
"Shōgun (2024)","An amazing television achievement but different from the book","Kevin-42","This is stunning television. The costumes, the sets, the historic period acting are all phenomenal. This show simply oozes dedication to detail and money. So with just two episodes in I can say that this will hook you almost immediately and for fans of Japan and its ancient culture it is almost a must-see.Knowing the book the casting is near pitch-perfect or at least close enough to it. Maybe Lady Mariko doesn't look as I imagined her from the book but the actress still delivers a good performance and I am deeply appreciative of this show for making a worthy effort to depict the vast and intricate world of James Clavell's masterful historic novel.However, maybe the book is too big to fit into the confined space of a TV series. For obvious reasons the showrunners had to rush through so much that is explained and described in detail in the book. In order to do the book justice it would have taken almost two seasons of television to show the story of John Blackthorne before he even reaches Osaka. Much of the underlying conflicts and the delicate web of diplomacy and intrigue the main characters have to navigate are cut short in the TV show. There also is a weird shift in perspective which strays from the book. Whereas the involvement of Portuguese foreigners in the politics of early 17th century Japan is treated as just another aspect in a mostly internal Japanese power struggle, the TV show almost sets the Portuguese up as the main antagonists of the show during its first two episodes. I hope the shows swings back to the Japan-centric story it is meant to be.Bottom line: This is great television but I recommend reading the book eventually.","28 February 2024","9/10"
"Shōgun (2024)","Highly recommended","0U","I've just finished the first two episodes and I cannot wait for more! The atmosphere, plot, acting are superlative. The politicking and scheming are prime Game of Thrones but I hate making that comparison as I want this show to stand on its own. The scheming between the various lords and the Portuguese faction is titillating and suspenseful as we watch various characters play the game. I love it! I cannot wait for next week. I haven't felt this way about a show in a long while. Highly recommended if you enjoy top tier drama.Funny to see most one star review being uneducated people who complain about subtitles.Japanese should never be dubbed. If you can't read, move to something your level like barbie.","27 February 2024","10/10"
"Shōgun (2024)","Brilliant !","thelastapasenger","This was a most waiting tv series for 2024! And it is true! The two first episodes were just perfect! Mr Sanada is perfect to his role as lord toranaga as perfect are the two allies ( blackthorne and mariko)!We have a short story at the beginning to understand the culture of feudal japan at 1590 as the teaser trailer released two weeks ago !Customs , cgi , has many details ( shoes , helmets, armor, etc) as it was at 1600 bc at feudal japan !Story is writen on japan culture as well!So far so perfect! Its truly based to james clavel novel more than 80s series ! Waiting for the next episodes to see !","27 February 2024","9/10"
"Shōgun (2024)","Decent Remake","Turanic","I am a fan of the old Shogun from 1980 with
Richard Chamberlain , so I enjoy the retelling of the original story big time... So far the story follows quite precisely which is a good thing... The locations are great, the VFX is decent, there is a respect for source material which is good. It is nice that the Japanese actually speak Japanese ... Overall I would suggest watching ""Age of Samurai"" documentary before this as it perfectly sets the scene to understand which period this story covers. The only thing that this show is inferior to the original is the main actor can not replace Richard Chamberlain, nor anybody can replace John Rhys-Davies well enough , those actors were legendary, that is why 1980's version is totally worth a rewatch...","28 February 2024","10/10"
"Shōgun (2024)","Actually spectacular","greenmangreat","When I first heard about this show, I figured it would just be another cringeworthy Western depiction of Shogunate Japan. But then I read about the glowing reviews, and decided to determine the accuracy of those reviews myself. And my my, this show is indeed amazing.I've never heard of the book, much less read it, but as a fan of world history, I found the depiction of the political intricacies of feudal Japan to be fascinating.2 episodes in, and I hadn't even realised how fast the time had gone. I just found myself glued to the screen from start to finish. Such fantastic work from a talented cast of actors. What a shame that this is only going to be a limited series!","29 February 2024","9/10"
"Shōgun (2024)","To anyone who remembers the 1980's Richard Chamberlain ""Shogun""...","Broccolidwarf","...this is not that.While it was certainly groundbreaking and a huge hit at the time, in retrospect great parts of it was rather cheasy and cheapish.The 2024 version feels a great deal more modern and budgeted bigger, it's rougher, it's dirtier, the action scenes are crafted much better, the camera work is better, and so far the script seems better than the original series, with better dialogue allowing the characters more complexity and debth, which is especially important to American and European audiences, when depicting a very ""foreign"" culture.I should mention this is based off the first 2 episodes, so we are yet to see large scale battle scenes, but looking at the teaser clips, they look exellent, so I am hopefull.It's a show that - even after 2 episodes - makes you annoyed it is a limited series, by nature of James Clavell having written only one novel on feudal Japan.. but I actually predict this will be such a big hit, that FX will attempt to have scripts written for either a prequal, continuation - or spin offs - because that period of Japanese history is ripe with potential - and come on, who doesn't like samurai's?This is one of the ""must see"" shows of the year, where you will feel left out if you miss it.Enjoy :)","11 March 2024","10/10"
"Shōgun (2024)","Brilliant","Supermanfan-13","Shogun is everything I hoped it would be and more. I've been looking forward to this ever since I first heard about it. My excitement grew even more when I saw the trailer. On top that it's gotten great reviews and currently has a 100% on Rotten Tomatoes. I thought my expectations were going to be too much and it'd be a let down but it's not. It's everything I'd hoped and more. I love this kind of genre. This premise kind of looked like The Last Samurai movie with Tom Cruise and I loved that movie as well. The story is told from the perspective of a British hero named John Blackthorne and his crew as they help Lord Torango in his war. This series just pulls you into their world and doesn't let go and you don't want it to. I've enjoyed every second of this.","28 February 2024","10/10"
"Shōgun (2024)","Top notch so far","terrylarosa","So the first two episodes have introduced us to many of the characters and set up for the intricate plot. Looks like latter episodes will have the bulk of the action. Tremendous sets, costumes and scenery are giving this a lot of authenticity. Coincidentally for me Sanada ( who almost always elevates anything he's in ) is my current favorite Japanese actor and Toshiro Mifune who played the same character in the 80's version was my favorite Japanese actor then. The actress playing Mariko is doing a much better job than she did in Monarch. As for the Blackthorne actor and character I too like others found his voice off putting but now I'm used to it. I kept trying to figure who he sounded like and then realized he sounds ( as the character ) like Richard Burton who I saw in a movie the other day. His character also began as unlikable and arrogant but am now beginning to like more. I hope this wins many awards and am eagerly looking forward to the rest of the series. The subtitles do not bother me as I'm an avid reader and watch all shows and movies with subtitles anyway so I never miss any dialogue. It gets one less star because I thought the two eps could have used a bit more intensity but I'm sure that will be rectified soon enough.","27 February 2024","10/10"
"Shōgun (2024)","Amazing series","Beske","Everything is just spot on with this series!I get that Americans aren't used to reading subtitles, but come on. So what if the series is mostly in Japanese? It's about an English man stuck in Japan in the 17th century. Why wouldn't it be in Japanese?The acting, staging, camera shots, editing, direction - everything is 10 out of 10.I rarely give a 10 after just two episodes, but this is an amazing series. I rarely give anything a ten. This is probably one of the best series I've seen the last ten years.Mark my words - this'll get an Emmy for sure! If you haven't watched it, be sure to do. It's exciting, full of history and just a gem to watch.","28 February 2024","9/10"
"Shōgun (2024)","Excellent","DiCaprioFan1","I can't recommend Shogun enough! This is one of those rare shows that's a must watch. It takes place in Japan during the 1600' where Lord Yoshii Torango is turned on by Council of Regents and they try to kill him and his people. Then he finds a mysterious European ship marooned with its crew in a nearby village and everything changes from what he finds on it. This series has the look and feel of a blockbuster movie. Its world building, character development and attention to detail is as good as anything you'll see in tv. FX usually does a great job with its shows and Shogun is no different. I'll be shocked if this isn't nominated for several awards.","27 February 2024","10/10"
"Shōgun (2024)","An amazing television achievement but different from the book","Kevin-42","This is stunning television. The costumes, the sets, the historic period acting are all phenomenal. This show simply oozes dedication to detail and money. So with just two episodes in I can say that this will hook you almost immediately and for fans of Japan and its ancient culture it is almost a must-see.Knowing the book the casting is near pitch-perfect or at least close enough to it. Maybe Lady Mariko doesn't look as I imagined her from the book but the actress still delivers a good performance and I am deeply appreciative of this show for making a worthy effort to depict the vast and intricate world of James Clavell's masterful historic novel.However, maybe the book is too big to fit into the confined space of a TV series. For obvious reasons the showrunners had to rush through so much that is explained and described in detail in the book. In order to do the book justice it would have taken almost two seasons of television to show the story of John Blackthorne before he even reaches Osaka. Much of the underlying conflicts and the delicate web of diplomacy and intrigue the main characters have to navigate are cut short in the TV show. There also is a weird shift in perspective which strays from the book. Whereas the involvement of Portuguese foreigners in the politics of early 17th century Japan is treated as just another aspect in a mostly internal Japanese power struggle, the TV show almost sets the Portuguese up as the main antagonists of the show during its first two episodes. I hope the shows swings back to the Japan-centric story it is meant to be.Bottom line: This is great television but I recommend reading the book eventually.","28 February 2024","9/10"
"Shōgun (2024)","Highly recommended","0U","I've just finished the first two episodes and I cannot wait for more! The atmosphere, plot, acting are superlative. The politicking and scheming are prime Game of Thrones but I hate making that comparison as I want this show to stand on its own. The scheming between the various lords and the Portuguese faction is titillating and suspenseful as we watch various characters play the game. I love it! I cannot wait for next week. I haven't felt this way about a show in a long while. Highly recommended if you enjoy top tier drama.Funny to see most one star review being uneducated people who complain about subtitles.Japanese should never be dubbed. If you can't read, move to something your level like barbie.","27 February 2024","10/10"
"Shōgun (2024)","Brilliant !","thelastapasenger","This was a most waiting tv series for 2024! And it is true! The two first episodes were just perfect! Mr Sanada is perfect to his role as lord toranaga as perfect are the two allies ( blackthorne and mariko)!We have a short story at the beginning to understand the culture of feudal japan at 1590 as the teaser trailer released two weeks ago !Customs , cgi , has many details ( shoes , helmets, armor, etc) as it was at 1600 bc at feudal japan !Story is writen on japan culture as well!So far so perfect! Its truly based to james clavel novel more than 80s series ! Waiting for the next episodes to see !","27 February 2024","9/10"
"Shōgun (2024)","Decent Remake","Turanic","I am a fan of the old Shogun from 1980 with
Richard Chamberlain , so I enjoy the retelling of the original story big time... So far the story follows quite precisely which is a good thing... The locations are great, the VFX is decent, there is a respect for source material which is good. It is nice that the Japanese actually speak Japanese ... Overall I would suggest watching ""Age of Samurai"" documentary before this as it perfectly sets the scene to understand which period this story covers. The only thing that this show is inferior to the original is the main actor can not replace Richard Chamberlain, nor anybody can replace John Rhys-Davies well enough , those actors were legendary, that is why 1980's version is totally worth a rewatch...","28 February 2024","10/10"
"Shōgun (2024)","Actually spectacular","greenmangreat","When I first heard about this show, I figured it would just be another cringeworthy Western depiction of Shogunate Japan. But then I read about the glowing reviews, and decided to determine the accuracy of those reviews myself. And my my, this show is indeed amazing.I've never heard of the book, much less read it, but as a fan of world history, I found the depiction of the political intricacies of feudal Japan to be fascinating.2 episodes in, and I hadn't even realised how fast the time had gone. I just found myself glued to the screen from start to finish. Such fantastic work from a talented cast of actors. What a shame that this is only going to be a limited series!","29 February 2024","9/10"
"Shōgun (2024)","To anyone who remembers the 1980's Richard Chamberlain ""Shogun""...","Broccolidwarf","...this is not that.While it was certainly groundbreaking and a huge hit at the time, in retrospect great parts of it was rather cheasy and cheapish.The 2024 version feels a great deal more modern and budgeted bigger, it's rougher, it's dirtier, the action scenes are crafted much better, the camera work is better, and so far the script seems better than the original series, with better dialogue allowing the characters more complexity and debth, which is especially important to American and European audiences, when depicting a very ""foreign"" culture.I should mention this is based off the first 2 episodes, so we are yet to see large scale battle scenes, but looking at the teaser clips, they look exellent, so I am hopefull.It's a show that - even after 2 episodes - makes you annoyed it is a limited series, by nature of James Clavell having written only one novel on feudal Japan.. but I actually predict this will be such a big hit, that FX will attempt to have scripts written for either a prequal, continuation - or spin offs - because that period of Japanese history is ripe with potential - and come on, who doesn't like samurai's?This is one of the ""must see"" shows of the year, where you will feel left out if you miss it.Enjoy :)","11 March 2024","10/10"
"Shōgun (2024)","Brilliant","Supermanfan-13","Shogun is everything I hoped it would be and more. I've been looking forward to this ever since I first heard about it. My excitement grew even more when I saw the trailer. On top that it's gotten great reviews and currently has a 100% on Rotten Tomatoes. I thought my expectations were going to be too much and it'd be a let down but it's not. It's everything I'd hoped and more. I love this kind of genre. This premise kind of looked like The Last Samurai movie with Tom Cruise and I loved that movie as well. The story is told from the perspective of a British hero named John Blackthorne and his crew as they help Lord Torango in his war. This series just pulls you into their world and doesn't let go and you don't want it to. I've enjoyed every second of this.","28 February 2024","10/10"
"Shōgun (2024)","Top notch so far","terrylarosa","So the first two episodes have introduced us to many of the characters and set up for the intricate plot. Looks like latter episodes will have the bulk of the action. Tremendous sets, costumes and scenery are giving this a lot of authenticity. Coincidentally for me Sanada ( who almost always elevates anything he's in ) is my current favorite Japanese actor and Toshiro Mifune who played the same character in the 80's version was my favorite Japanese actor then. The actress playing Mariko is doing a much better job than she did in Monarch. As for the Blackthorne actor and character I too like others found his voice off putting but now I'm used to it. I kept trying to figure who he sounded like and then realized he sounds ( as the character ) like Richard Burton who I saw in a movie the other day. His character also began as unlikable and arrogant but am now beginning to like more. I hope this wins many awards and am eagerly looking forward to the rest of the series. The subtitles do not bother me as I'm an avid reader and watch all shows and movies with subtitles anyway so I never miss any dialogue. It gets one less star because I thought the two eps could have used a bit more intensity but I'm sure that will be rectified soon enough.","27 February 2024","10/10"
"Shōgun (2024)","Amazing series","Beske","Everything is just spot on with this series!I get that Americans aren't used to reading subtitles, but come on. So what if the series is mostly in Japanese? It's about an English man stuck in Japan in the 17th century. Why wouldn't it be in Japanese?The acting, staging, camera shots, editing, direction - everything is 10 out of 10.I rarely give a 10 after just two episodes, but this is an amazing series. I rarely give anything a ten. This is probably one of the best series I've seen the last ten years.Mark my words - this'll get an Emmy for sure! If you haven't watched it, be sure to do. It's exciting, full of history and just a gem to watch.","28 February 2024","9/10"
"Shōgun (2024)","Excellent","DiCaprioFan1","I can't recommend Shogun enough! This is one of those rare shows that's a must watch. It takes place in Japan during the 1600' where Lord Yoshii Torango is turned on by Council of Regents and they try to kill him and his people. Then he finds a mysterious European ship marooned with its crew in a nearby village and everything changes from what he finds on it. This series has the look and feel of a blockbuster movie. Its world building, character development and attention to detail is as good as anything you'll see in tv. FX usually does a great job with its shows and Shogun is no different. I'll be shocked if this isn't nominated for several awards.","27 February 2024","10/10"
"Shōgun (2024)","An amazing television achievement but different from the book","Kevin-42","This is stunning television. The costumes, the sets, the historic period acting are all phenomenal. This show simply oozes dedication to detail and money. So with just two episodes in I can say that this will hook you almost immediately and for fans of Japan and its ancient culture it is almost a must-see.Knowing the book the casting is near pitch-perfect or at least close enough to it. Maybe Lady Mariko doesn't look as I imagined her from the book but the actress still delivers a good performance and I am deeply appreciative of this show for making a worthy effort to depict the vast and intricate world of James Clavell's masterful historic novel.However, maybe the book is too big to fit into the confined space of a TV series. For obvious reasons the showrunners had to rush through so much that is explained and described in detail in the book. In order to do the book justice it would have taken almost two seasons of television to show the story of John Blackthorne before he even reaches Osaka. Much of the underlying conflicts and the delicate web of diplomacy and intrigue the main characters have to navigate are cut short in the TV show. There also is a weird shift in perspective which strays from the book. Whereas the involvement of Portuguese foreigners in the politics of early 17th century Japan is treated as just another aspect in a mostly internal Japanese power struggle, the TV show almost sets the Portuguese up as the main antagonists of the show during its first two episodes. I hope the shows swings back to the Japan-centric story it is meant to be.Bottom line: This is great television but I recommend reading the book eventually.","28 February 2024","9/10"
"Shōgun (2024)","Highly recommended","0U","I've just finished the first two episodes and I cannot wait for more! The atmosphere, plot, acting are superlative. The politicking and scheming are prime Game of Thrones but I hate making that comparison as I want this show to stand on its own. The scheming between the various lords and the Portuguese faction is titillating and suspenseful as we watch various characters play the game. I love it! I cannot wait for next week. I haven't felt this way about a show in a long while. Highly recommended if you enjoy top tier drama.Funny to see most one star review being uneducated people who complain about subtitles.Japanese should never be dubbed. If you can't read, move to something your level like barbie.","27 February 2024","10/10"
"Shōgun (2024)","Brilliant !","thelastapasenger","This was a most waiting tv series for 2024! And it is true! The two first episodes were just perfect! Mr Sanada is perfect to his role as lord toranaga as perfect are the two allies ( blackthorne and mariko)!We have a short story at the beginning to understand the culture of feudal japan at 1590 as the teaser trailer released two weeks ago !Customs , cgi , has many details ( shoes , helmets, armor, etc) as it was at 1600 bc at feudal japan !Story is writen on japan culture as well!So far so perfect! Its truly based to james clavel novel more than 80s series ! Waiting for the next episodes to see !","27 February 2024","9/10"
"Shōgun (2024)","Decent Remake","Turanic","I am a fan of the old Shogun from 1980 with
Richard Chamberlain , so I enjoy the retelling of the original story big time... So far the story follows quite precisely which is a good thing... The locations are great, the VFX is decent, there is a respect for source material which is good. It is nice that the Japanese actually speak Japanese ... Overall I would suggest watching ""Age of Samurai"" documentary before this as it perfectly sets the scene to understand which period this story covers. The only thing that this show is inferior to the original is the main actor can not replace Richard Chamberlain, nor anybody can replace John Rhys-Davies well enough , those actors were legendary, that is why 1980's version is totally worth a rewatch...","28 February 2024","10/10"
