"movie_name","title","reviewer","review","date","ratings"
"bmf (2021)","not gangster  gross","wivavog","i love  of gangster shows and movies dont care about color this is a big waste of time and money only people making out are the networks and associates getting paid well for ruining modern tv lol this might be based on someones life but who cares honestly trillions have lived i think they could of found a story better then this with ease esp given the time they chose and being based ini newyork not like anything more interesting happened there doesnt have the qualities of any successful show such as good actors  might be ok in other things  good execution  a good foundation good directing  writing ect seems like all there efforts and depth go into the absolutely disgusting sex scenes which helps the story line how i mean if you want to watch porn watch porn tired of every show acting like the more sex the more woke you are just pathetic and really shows off the industries inability to write quality entertainment without  filler i guess they think everyone is just a bunch of sheep willing to pay extra for any trash while not saying anything wait thats whats been going on america what happen to self respect  we look ignorant across the world for many reasons we can solve with ease i thought we were better then this but  keep getting proved wrong very sad times but if all that turns you on then this show is for you",2023-01-28,NA
"bmf (2021)","underrated","gillmurphydogg","this series is so under publicized and underrated i mean it has snoop dogg in the show  playing one of the most hilarious characters ive ever seen but putting aside his ludicrous cameos the series is just a nonstop riot a very tense crime drama about drug dealing gangsters and turf wars its also about personal vendettas and revenge the character plot lines interweave so wellthe music is also great ive constantly found myself shazamming songs theres a lot of great s rb throwback songs that will take you down memory lane definitely no dull moments in this bingeworthy series",2023-03-29,NA
"bmf (2021)","impressive and underrated","cherylkyrandia","im surprised this crime drama has not attracted more attention it has snoop dogg as a seedy pastor for instance it tells of the reallife figure meech flenory played ironically by his own son and his black mafia family gang they deal in drugs and get into some pretty prickly situations with their rivals as well as dirty cops of course the series admits that it may not all be true but never the less you find yourself enjoy the compelling narrative the acting is to be commended but the writing can be a bit corny as the gangsters sometimes spout poetic oneliners never the less i find myself on the edge of my seat waiting for the next round",2022-12-25,NA
"bmf (2021)","boring genericnot close to power series","ajikude","just boring very boredits not power or power book or raising kanan good very generic the actiing js mediocre the script is boring many flat spots the script is boringi really have to force myself to watch this the editing ia badthe costume looks kinda authentic thats the only plus but too generic almost fell asleep no yense gripping moments  the cinematography is mediocre how did this score over a  even with nothing else on its boring too many flat boring scenese the dialogue is corny the script is predictable the sound editing is really mediocre too",2021-10-05,NA
"bmf (2021)","tacky and sad","mimiybyazphil","i hate to agree with the low reviewers but thisshow is tacky bad acting inconsistent lineslike calling a child zoe one second andzoey the next even the theme song is irratating why tasha smith the queen of ghetto babymamastried her hand at directing escapes mei guess if you produce you can do what youwant",2021-11-08,NA
"bmf (2021)","liking it less each episode","sumtimsn","first season was mildly entertainingthought forgettable being written with so many stereotypes and tropes and being formulaicbut nd season they doubled down on it cent puts not even a single ounce of creativity or originality into it even the scenes the shots introducing a scene its all the most basic  handbook like dropping a thing out of grocery bag and as shes trying to pick it up you see a hand reach down to pick it up or who the traitors are in the game again  as in every cent show and based on generic tropes also it is so very budgetstorywise one thing that is super annoying is how they mention how much they are earningmillions yet they are broke most of the time or if the story needs it or when terry goes in business with his dad how can he have zero money when he shouldve been a multimilionaire already where is all the money they makingbut the thing that bothers the most is the forced problem making or how quickly cops could turn a second in command also how the main guy is written is ridiculous his brother helps him out of a serious serious jam and instead of dropping down to his knees and thanking him because it could be a huge deal he curses him out and then punches him who writes this nonsense had a few pretty quality shows or at least one but lately given his shows it seems he has no interest in quality anymore just low budget and little work invested in creation which is easily solved with formulaic generic writing",2021-10-04,NA
"bmf (2021)","open your wallet ","jamdub","first episode showed promise for the first  minutes then came the club scene cheaply done this is what power suffered from early on but with better acting and a stronger script it survived they need to put the money into the production and script scenes with  people in them no volume background shots to add that believable ambience no spacing and pacing to the direction and the club scene had maybe  people walking around you could see that the same people were walking around in circles on camera if this is a scene which shows a poppin club night for a big guy in the dope game come on i know starz paid  but he isnt putting it into his production nd episode had us laughing again cheaply made poor acting and unbelievable script",2021-11-06,NA
"bmf (2021)","laughable","darrel","this show has skipped every detail of what they are doing and glossed over the rest the way they do everything is wrong i dont think think anyone writing has even seen drugs before with bad acting and bad writing atkeast the show isnt realistic its consistent in that way",2021-12-10,NA
"bmf (2021)","had such high hopes","jstrlxeh","i had such high hopes for this series i barely made it through the first episode and only lasted for about  minutes of the second i just found it boring and very poorly acted not to mention every second word was the n word it got extremely tiresome to listen to after the th time",2021-10-30,NA
"bmf (2021)","bmf trying to be the next power  low bar to set","thomasj","this show has the worst lead and supporting actors ive ever seen aside from a d list movie or some cheap s porn movie  cent should stick to making music because making want to be gangster shows isnt something hes good at the bad acting is only the beginning of bmfs problemsstarz really doesnt make many quality shows sure they get lucky once in a while but not enough to subscribe to their channel they dont attract even a small portion of the talent hbo does henceforth is why hbo attracts the beat people in the business for tv shows and movies sure they have had their share of bad shows as well also had amazing shows they were stupid for canceling like deadwood to name onethe bad casting is where this show starts even if they had  great lead to carry the show the storyline that actor wouldnt have much to work with the story isnt very compelling maybe it started with a good idea but they certainly didnt have  good showrunner producer writer on their team  even the look of s detroit doesnt have the feel of what it really was like back then  it could be the bad directing or their using some cheap cameras to film iti cant go too deep into bmf because it doesnt offer anything except of some of the things ive mentioned beforewatched the pilot some of the second episode until it got unbearable it has not a single thing going for it maybe  should go watch a few successful shows before making his own theres certainly an abundance of high quality shows these days i could name a few but theres no point bmf is also not good name for any show  maybe something with detroit in the title plus it would help a lot if they shot on location not atlanta or whereverbmf  its a real sleeper",2021-10-09,NA
"bmf (2021)","not gangster  gross","wivavog","i love  of gangster shows and movies dont care about color this is a big waste of time and money only people making out are the networks and associates getting paid well for ruining modern tv lol this might be based on someones life but who cares honestly trillions have lived i think they could of found a story better then this with ease esp given the time they chose and being based ini newyork not like anything more interesting happened there doesnt have the qualities of any successful show such as good actors  might be ok in other things  good execution  a good foundation good directing  writing ect seems like all there efforts and depth go into the absolutely disgusting sex scenes which helps the story line how i mean if you want to watch porn watch porn tired of every show acting like the more sex the more woke you are just pathetic and really shows off the industries inability to write quality entertainment without  filler i guess they think everyone is just a bunch of sheep willing to pay extra for any trash while not saying anything wait thats whats been going on america what happen to self respect  we look ignorant across the world for many reasons we can solve with ease i thought we were better then this but  keep getting proved wrong very sad times but if all that turns you on then this show is for you",2023-01-28,NA
"bmf (2021)","underrated","gillmurphydogg","this series is so under publicized and underrated i mean it has snoop dogg in the show  playing one of the most hilarious characters ive ever seen but putting aside his ludicrous cameos the series is just a nonstop riot a very tense crime drama about drug dealing gangsters and turf wars its also about personal vendettas and revenge the character plot lines interweave so wellthe music is also great ive constantly found myself shazamming songs theres a lot of great s rb throwback songs that will take you down memory lane definitely no dull moments in this bingeworthy series",2023-03-29,NA
"bmf (2021)","impressive and underrated","cherylkyrandia","im surprised this crime drama has not attracted more attention it has snoop dogg as a seedy pastor for instance it tells of the reallife figure meech flenory played ironically by his own son and his black mafia family gang they deal in drugs and get into some pretty prickly situations with their rivals as well as dirty cops of course the series admits that it may not all be true but never the less you find yourself enjoy the compelling narrative the acting is to be commended but the writing can be a bit corny as the gangsters sometimes spout poetic oneliners never the less i find myself on the edge of my seat waiting for the next round",2022-12-25,NA
"bmf (2021)","boring genericnot close to power series","ajikude","just boring very boredits not power or power book or raising kanan good very generic the actiing js mediocre the script is boring many flat spots the script is boringi really have to force myself to watch this the editing ia badthe costume looks kinda authentic thats the only plus but too generic almost fell asleep no yense gripping moments  the cinematography is mediocre how did this score over a  even with nothing else on its boring too many flat boring scenese the dialogue is corny the script is predictable the sound editing is really mediocre too",2021-10-05,NA
"bmf (2021)","tacky and sad","mimiybyazphil","i hate to agree with the low reviewers but thisshow is tacky bad acting inconsistent lineslike calling a child zoe one second andzoey the next even the theme song is irratating why tasha smith the queen of ghetto babymamastried her hand at directing escapes mei guess if you produce you can do what youwant",2021-11-08,NA
"bmf (2021)","liking it less each episode","sumtimsn","first season was mildly entertainingthought forgettable being written with so many stereotypes and tropes and being formulaicbut nd season they doubled down on it cent puts not even a single ounce of creativity or originality into it even the scenes the shots introducing a scene its all the most basic  handbook like dropping a thing out of grocery bag and as shes trying to pick it up you see a hand reach down to pick it up or who the traitors are in the game again  as in every cent show and based on generic tropes also it is so very budgetstorywise one thing that is super annoying is how they mention how much they are earningmillions yet they are broke most of the time or if the story needs it or when terry goes in business with his dad how can he have zero money when he shouldve been a multimilionaire already where is all the money they makingbut the thing that bothers the most is the forced problem making or how quickly cops could turn a second in command also how the main guy is written is ridiculous his brother helps him out of a serious serious jam and instead of dropping down to his knees and thanking him because it could be a huge deal he curses him out and then punches him who writes this nonsense had a few pretty quality shows or at least one but lately given his shows it seems he has no interest in quality anymore just low budget and little work invested in creation which is easily solved with formulaic generic writing",2021-10-04,NA
"bmf (2021)","open your wallet ","jamdub","first episode showed promise for the first  minutes then came the club scene cheaply done this is what power suffered from early on but with better acting and a stronger script it survived they need to put the money into the production and script scenes with  people in them no volume background shots to add that believable ambience no spacing and pacing to the direction and the club scene had maybe  people walking around you could see that the same people were walking around in circles on camera if this is a scene which shows a poppin club night for a big guy in the dope game come on i know starz paid  but he isnt putting it into his production nd episode had us laughing again cheaply made poor acting and unbelievable script",2021-11-06,NA
"bmf (2021)","laughable","darrel","this show has skipped every detail of what they are doing and glossed over the rest the way they do everything is wrong i dont think think anyone writing has even seen drugs before with bad acting and bad writing atkeast the show isnt realistic its consistent in that way",2021-12-10,NA
"bmf (2021)","had such high hopes","jstrlxeh","i had such high hopes for this series i barely made it through the first episode and only lasted for about  minutes of the second i just found it boring and very poorly acted not to mention every second word was the n word it got extremely tiresome to listen to after the th time",2021-10-30,NA
"bmf (2021)","bmf trying to be the next power  low bar to set","thomasj","this show has the worst lead and supporting actors ive ever seen aside from a d list movie or some cheap s porn movie  cent should stick to making music because making want to be gangster shows isnt something hes good at the bad acting is only the beginning of bmfs problemsstarz really doesnt make many quality shows sure they get lucky once in a while but not enough to subscribe to their channel they dont attract even a small portion of the talent hbo does henceforth is why hbo attracts the beat people in the business for tv shows and movies sure they have had their share of bad shows as well also had amazing shows they were stupid for canceling like deadwood to name onethe bad casting is where this show starts even if they had  great lead to carry the show the storyline that actor wouldnt have much to work with the story isnt very compelling maybe it started with a good idea but they certainly didnt have  good showrunner producer writer on their team  even the look of s detroit doesnt have the feel of what it really was like back then  it could be the bad directing or their using some cheap cameras to film iti cant go too deep into bmf because it doesnt offer anything except of some of the things ive mentioned beforewatched the pilot some of the second episode until it got unbearable it has not a single thing going for it maybe  should go watch a few successful shows before making his own theres certainly an abundance of high quality shows these days i could name a few but theres no point bmf is also not good name for any show  maybe something with detroit in the title plus it would help a lot if they shot on location not atlanta or whereverbmf  its a real sleeper",2021-10-09,NA
"bmf (2021)","not gangster  gross","wivavog","i love  of gangster shows and movies dont care about color this is a big waste of time and money only people making out are the networks and associates getting paid well for ruining modern tv lol this might be based on someones life but who cares honestly trillions have lived i think they could of found a story better then this with ease esp given the time they chose and being based ini newyork not like anything more interesting happened there doesnt have the qualities of any successful show such as good actors  might be ok in other things  good execution  a good foundation good directing  writing ect seems like all there efforts and depth go into the absolutely disgusting sex scenes which helps the story line how i mean if you want to watch porn watch porn tired of every show acting like the more sex the more woke you are just pathetic and really shows off the industries inability to write quality entertainment without  filler i guess they think everyone is just a bunch of sheep willing to pay extra for any trash while not saying anything wait thats whats been going on america what happen to self respect  we look ignorant across the world for many reasons we can solve with ease i thought we were better then this but  keep getting proved wrong very sad times but if all that turns you on then this show is for you",2023-01-28,NA
"bmf (2021)","underrated","gillmurphydogg","this series is so under publicized and underrated i mean it has snoop dogg in the show  playing one of the most hilarious characters ive ever seen but putting aside his ludicrous cameos the series is just a nonstop riot a very tense crime drama about drug dealing gangsters and turf wars its also about personal vendettas and revenge the character plot lines interweave so wellthe music is also great ive constantly found myself shazamming songs theres a lot of great s rb throwback songs that will take you down memory lane definitely no dull moments in this bingeworthy series",2023-03-29,NA
"bmf (2021)","impressive and underrated","cherylkyrandia","im surprised this crime drama has not attracted more attention it has snoop dogg as a seedy pastor for instance it tells of the reallife figure meech flenory played ironically by his own son and his black mafia family gang they deal in drugs and get into some pretty prickly situations with their rivals as well as dirty cops of course the series admits that it may not all be true but never the less you find yourself enjoy the compelling narrative the acting is to be commended but the writing can be a bit corny as the gangsters sometimes spout poetic oneliners never the less i find myself on the edge of my seat waiting for the next round",2022-12-25,NA
"bmf (2021)","boring genericnot close to power series","ajikude","just boring very boredits not power or power book or raising kanan good very generic the actiing js mediocre the script is boring many flat spots the script is boringi really have to force myself to watch this the editing ia badthe costume looks kinda authentic thats the only plus but too generic almost fell asleep no yense gripping moments  the cinematography is mediocre how did this score over a  even with nothing else on its boring too many flat boring scenese the dialogue is corny the script is predictable the sound editing is really mediocre too",2021-10-05,NA
"bmf (2021)","tacky and sad","mimiybyazphil","i hate to agree with the low reviewers but thisshow is tacky bad acting inconsistent lineslike calling a child zoe one second andzoey the next even the theme song is irratating why tasha smith the queen of ghetto babymamastried her hand at directing escapes mei guess if you produce you can do what youwant",2021-11-08,NA
"shōgun (2024)","excellent","dicapriofan","i cant recommend shogun enough this is one of those rare shows thats a must watch it takes place in japan during the  where lord yoshii torango is turned on by council of regents and they try to kill him and his people then he finds a mysterious european ship marooned with its crew in a nearby village and everything changes from what he finds on it this series has the look and feel of a blockbuster movie its world building character development and attention to detail is as good as anything youll see in tv fx usually does a great job with its shows and shogun is no different ill be shocked if this isnt nominated for several awards",2024-02-27,NA
"shōgun (2024)","an amazing television achievement but different from the book","kevin","this is stunning television the costumes the sets the historic period acting are all phenomenal this show simply oozes dedication to detail and money so with just two episodes in i can say that this will hook you almost immediately and for fans of japan and its ancient culture it is almost a mustseeknowing the book the casting is near pitchperfect or at least close enough to it maybe lady mariko doesnt look as i imagined her from the book but the actress still delivers a good performance and i am deeply appreciative of this show for making a worthy effort to depict the vast and intricate world of james clavells masterful historic novelhowever maybe the book is too big to fit into the confined space of a tv series for obvious reasons the showrunners had to rush through so much that is explained and described in detail in the book in order to do the book justice it would have taken almost two seasons of television to show the story of john blackthorne before he even reaches osaka much of the underlying conflicts and the delicate web of diplomacy and intrigue the main characters have to navigate are cut short in the tv show there also is a weird shift in perspective which strays from the book whereas the involvement of portuguese foreigners in the politics of early th century japan is treated as just another aspect in a mostly internal japanese power struggle the tv show almost sets the portuguese up as the main antagonists of the show during its first two episodes i hope the shows swings back to the japancentric story it is meant to bebottom line this is great television but i recommend reading the book eventually",2024-02-28,NA
"shōgun (2024)","highly recommended","u","ive just finished the first two episodes and i cannot wait for more the atmosphere plot acting are superlative the politicking and scheming are prime game of thrones but i hate making that comparison as i want this show to stand on its own the scheming between the various lords and the portuguese faction is titillating and suspenseful as we watch various characters play the game i love it i cannot wait for next week i havent felt this way about a show in a long while highly recommended if you enjoy top tier dramafunny to see most one star review being uneducated people who complain about subtitlesjapanese should never be dubbed if you cant read move to something your level like barbie",2024-02-27,NA
"shōgun (2024)","brilliant ","thelastapasenger","this was a most waiting tv series for  and it is true the two first episodes were just perfect mr sanada is perfect to his role as lord toranaga as perfect are the two allies  blackthorne and marikowe have a short story at the beginning to understand the culture of feudal japan at  as the teaser trailer released two weeks ago customs  cgi  has many details  shoes  helmets armor etc as it was at  bc at feudal japan story is writen on japan culture as wellso far so perfect its truly based to james clavel novel more than s series  waiting for the next episodes to see ",2024-02-27,NA
"shōgun (2024)","decent remake","turanic","i am a fan of the old shogun from  withrichard chamberlain  so i enjoy the retelling of the original story big time so far the story follows quite precisely which is a good thing the locations are great the vfx is decent there is a respect for source material which is good it is nice that the japanese actually speak japanese  overall i would suggest watching age of samurai documentary before this as it perfectly sets the scene to understand which period this story covers the only thing that this show is inferior to the original is the main actor can not replace richard chamberlain nor anybody can replace john rhysdavies well enough  those actors were legendary that is why s version is totally worth a rewatch",2024-02-28,NA
"shōgun (2024)","actually spectacular","greenmangreat","when i first heard about this show i figured it would just be another cringeworthy western depiction of shogunate japan but then i read about the glowing reviews and decided to determine the accuracy of those reviews myself and my my this show is indeed amazingive never heard of the book much less read it but as a fan of world history i found the depiction of the political intricacies of feudal japan to be fascinating episodes in and i hadnt even realised how fast the time had gone i just found myself glued to the screen from start to finish such fantastic work from a talented cast of actors what a shame that this is only going to be a limited series",2024-02-29,NA
"shōgun (2024)","to anyone who remembers the s richard chamberlain shogun","broccolidwarf","this is not thatwhile it was certainly groundbreaking and a huge hit at the time in retrospect great parts of it was rather cheasy and cheapishthe  version feels a great deal more modern and budgeted bigger its rougher its dirtier the action scenes are crafted much better the camera work is better and so far the script seems better than the original series with better dialogue allowing the characters more complexity and debth which is especially important to american and european audiences when depicting a very foreign culturei should mention this is based off the first  episodes so we are yet to see large scale battle scenes but looking at the teaser clips they look exellent so i am hopefullits a show that  even after  episodes  makes you annoyed it is a limited series by nature of james clavell having written only one novel on feudal japan but i actually predict this will be such a big hit that fx will attempt to have scripts written for either a prequal continuation  or spin offs  because that period of japanese history is ripe with potential  and come on who doesnt like samuraisthis is one of the must see shows of the year where you will feel left out if you miss itenjoy ",2024-03-11,NA
"shōgun (2024)","brilliant","supermanfan","shogun is everything i hoped it would be and more ive been looking forward to this ever since i first heard about it my excitement grew even more when i saw the trailer on top that its gotten great reviews and currently has a  on rotten tomatoes i thought my expectations were going to be too much and itd be a let down but its not its everything id hoped and more i love this kind of genre this premise kind of looked like the last samurai movie with tom cruise and i loved that movie as well the story is told from the perspective of a british hero named john blackthorne and his crew as they help lord torango in his war this series just pulls you into their world and doesnt let go and you dont want it to ive enjoyed every second of this",2024-02-28,NA
"shōgun (2024)","top notch so far","terrylarosa","so the first two episodes have introduced us to many of the characters and set up for the intricate plot looks like latter episodes will have the bulk of the action tremendous sets costumes and scenery are giving this a lot of authenticity coincidentally for me sanada  who almost always elevates anything hes in  is my current favorite japanese actor and toshiro mifune who played the same character in the s version was my favorite japanese actor then the actress playing mariko is doing a much better job than she did in monarch as for the blackthorne actor and character i too like others found his voice off putting but now im used to it i kept trying to figure who he sounded like and then realized he sounds  as the character  like richard burton who i saw in a movie the other day his character also began as unlikable and arrogant but am now beginning to like more i hope this wins many awards and am eagerly looking forward to the rest of the series the subtitles do not bother me as im an avid reader and watch all shows and movies with subtitles anyway so i never miss any dialogue it gets one less star because i thought the two eps could have used a bit more intensity but im sure that will be rectified soon enough",2024-02-27,NA
"shōgun (2024)","amazing series","beske","everything is just spot on with this seriesi get that americans arent used to reading subtitles but come on so what if the series is mostly in japanese its about an english man stuck in japan in the th century why wouldnt it be in japanesethe acting staging camera shots editing direction  everything is  out of i rarely give a  after just two episodes but this is an amazing series i rarely give anything a ten this is probably one of the best series ive seen the last ten yearsmark my words  thisll get an emmy for sure if you havent watched it be sure to do its exciting full of history and just a gem to watch",2024-02-28,NA
"shōgun (2024)","excellent","dicapriofan","i cant recommend shogun enough this is one of those rare shows thats a must watch it takes place in japan during the  where lord yoshii torango is turned on by council of regents and they try to kill him and his people then he finds a mysterious european ship marooned with its crew in a nearby village and everything changes from what he finds on it this series has the look and feel of a blockbuster movie its world building character development and attention to detail is as good as anything youll see in tv fx usually does a great job with its shows and shogun is no different ill be shocked if this isnt nominated for several awards",2024-02-27,NA
"shōgun (2024)","an amazing television achievement but different from the book","kevin","this is stunning television the costumes the sets the historic period acting are all phenomenal this show simply oozes dedication to detail and money so with just two episodes in i can say that this will hook you almost immediately and for fans of japan and its ancient culture it is almost a mustseeknowing the book the casting is near pitchperfect or at least close enough to it maybe lady mariko doesnt look as i imagined her from the book but the actress still delivers a good performance and i am deeply appreciative of this show for making a worthy effort to depict the vast and intricate world of james clavells masterful historic novelhowever maybe the book is too big to fit into the confined space of a tv series for obvious reasons the showrunners had to rush through so much that is explained and described in detail in the book in order to do the book justice it would have taken almost two seasons of television to show the story of john blackthorne before he even reaches osaka much of the underlying conflicts and the delicate web of diplomacy and intrigue the main characters have to navigate are cut short in the tv show there also is a weird shift in perspective which strays from the book whereas the involvement of portuguese foreigners in the politics of early th century japan is treated as just another aspect in a mostly internal japanese power struggle the tv show almost sets the portuguese up as the main antagonists of the show during its first two episodes i hope the shows swings back to the japancentric story it is meant to bebottom line this is great television but i recommend reading the book eventually",2024-02-28,NA
"shōgun (2024)","highly recommended","u","ive just finished the first two episodes and i cannot wait for more the atmosphere plot acting are superlative the politicking and scheming are prime game of thrones but i hate making that comparison as i want this show to stand on its own the scheming between the various lords and the portuguese faction is titillating and suspenseful as we watch various characters play the game i love it i cannot wait for next week i havent felt this way about a show in a long while highly recommended if you enjoy top tier dramafunny to see most one star review being uneducated people who complain about subtitlesjapanese should never be dubbed if you cant read move to something your level like barbie",2024-02-27,NA
"shōgun (2024)","brilliant ","thelastapasenger","this was a most waiting tv series for  and it is true the two first episodes were just perfect mr sanada is perfect to his role as lord toranaga as perfect are the two allies  blackthorne and marikowe have a short story at the beginning to understand the culture of feudal japan at  as the teaser trailer released two weeks ago customs  cgi  has many details  shoes  helmets armor etc as it was at  bc at feudal japan story is writen on japan culture as wellso far so perfect its truly based to james clavel novel more than s series  waiting for the next episodes to see ",2024-02-27,NA
"shōgun (2024)","decent remake","turanic","i am a fan of the old shogun from  withrichard chamberlain  so i enjoy the retelling of the original story big time so far the story follows quite precisely which is a good thing the locations are great the vfx is decent there is a respect for source material which is good it is nice that the japanese actually speak japanese  overall i would suggest watching age of samurai documentary before this as it perfectly sets the scene to understand which period this story covers the only thing that this show is inferior to the original is the main actor can not replace richard chamberlain nor anybody can replace john rhysdavies well enough  those actors were legendary that is why s version is totally worth a rewatch",2024-02-28,NA
"shōgun (2024)","actually spectacular","greenmangreat","when i first heard about this show i figured it would just be another cringeworthy western depiction of shogunate japan but then i read about the glowing reviews and decided to determine the accuracy of those reviews myself and my my this show is indeed amazingive never heard of the book much less read it but as a fan of world history i found the depiction of the political intricacies of feudal japan to be fascinating episodes in and i hadnt even realised how fast the time had gone i just found myself glued to the screen from start to finish such fantastic work from a talented cast of actors what a shame that this is only going to be a limited series",2024-02-29,NA
"shōgun (2024)","to anyone who remembers the s richard chamberlain shogun","broccolidwarf","this is not thatwhile it was certainly groundbreaking and a huge hit at the time in retrospect great parts of it was rather cheasy and cheapishthe  version feels a great deal more modern and budgeted bigger its rougher its dirtier the action scenes are crafted much better the camera work is better and so far the script seems better than the original series with better dialogue allowing the characters more complexity and debth which is especially important to american and european audiences when depicting a very foreign culturei should mention this is based off the first  episodes so we are yet to see large scale battle scenes but looking at the teaser clips they look exellent so i am hopefullits a show that  even after  episodes  makes you annoyed it is a limited series by nature of james clavell having written only one novel on feudal japan but i actually predict this will be such a big hit that fx will attempt to have scripts written for either a prequal continuation  or spin offs  because that period of japanese history is ripe with potential  and come on who doesnt like samuraisthis is one of the must see shows of the year where you will feel left out if you miss itenjoy ",2024-03-11,NA
"shōgun (2024)","brilliant","supermanfan","shogun is everything i hoped it would be and more ive been looking forward to this ever since i first heard about it my excitement grew even more when i saw the trailer on top that its gotten great reviews and currently has a  on rotten tomatoes i thought my expectations were going to be too much and itd be a let down but its not its everything id hoped and more i love this kind of genre this premise kind of looked like the last samurai movie with tom cruise and i loved that movie as well the story is told from the perspective of a british hero named john blackthorne and his crew as they help lord torango in his war this series just pulls you into their world and doesnt let go and you dont want it to ive enjoyed every second of this",2024-02-28,NA
"shōgun (2024)","top notch so far","terrylarosa","so the first two episodes have introduced us to many of the characters and set up for the intricate plot looks like latter episodes will have the bulk of the action tremendous sets costumes and scenery are giving this a lot of authenticity coincidentally for me sanada  who almost always elevates anything hes in  is my current favorite japanese actor and toshiro mifune who played the same character in the s version was my favorite japanese actor then the actress playing mariko is doing a much better job than she did in monarch as for the blackthorne actor and character i too like others found his voice off putting but now im used to it i kept trying to figure who he sounded like and then realized he sounds  as the character  like richard burton who i saw in a movie the other day his character also began as unlikable and arrogant but am now beginning to like more i hope this wins many awards and am eagerly looking forward to the rest of the series the subtitles do not bother me as im an avid reader and watch all shows and movies with subtitles anyway so i never miss any dialogue it gets one less star because i thought the two eps could have used a bit more intensity but im sure that will be rectified soon enough",2024-02-27,NA
"shōgun (2024)","amazing series","beske","everything is just spot on with this seriesi get that americans arent used to reading subtitles but come on so what if the series is mostly in japanese its about an english man stuck in japan in the th century why wouldnt it be in japanesethe acting staging camera shots editing direction  everything is  out of i rarely give a  after just two episodes but this is an amazing series i rarely give anything a ten this is probably one of the best series ive seen the last ten yearsmark my words  thisll get an emmy for sure if you havent watched it be sure to do its exciting full of history and just a gem to watch",2024-02-28,NA
"shōgun (2024)","excellent","dicapriofan","i cant recommend shogun enough this is one of those rare shows thats a must watch it takes place in japan during the  where lord yoshii torango is turned on by council of regents and they try to kill him and his people then he finds a mysterious european ship marooned with its crew in a nearby village and everything changes from what he finds on it this series has the look and feel of a blockbuster movie its world building character development and attention to detail is as good as anything youll see in tv fx usually does a great job with its shows and shogun is no different ill be shocked if this isnt nominated for several awards",2024-02-27,NA
"shōgun (2024)","an amazing television achievement but different from the book","kevin","this is stunning television the costumes the sets the historic period acting are all phenomenal this show simply oozes dedication to detail and money so with just two episodes in i can say that this will hook you almost immediately and for fans of japan and its ancient culture it is almost a mustseeknowing the book the casting is near pitchperfect or at least close enough to it maybe lady mariko doesnt look as i imagined her from the book but the actress still delivers a good performance and i am deeply appreciative of this show for making a worthy effort to depict the vast and intricate world of james clavells masterful historic novelhowever maybe the book is too big to fit into the confined space of a tv series for obvious reasons the showrunners had to rush through so much that is explained and described in detail in the book in order to do the book justice it would have taken almost two seasons of television to show the story of john blackthorne before he even reaches osaka much of the underlying conflicts and the delicate web of diplomacy and intrigue the main characters have to navigate are cut short in the tv show there also is a weird shift in perspective which strays from the book whereas the involvement of portuguese foreigners in the politics of early th century japan is treated as just another aspect in a mostly internal japanese power struggle the tv show almost sets the portuguese up as the main antagonists of the show during its first two episodes i hope the shows swings back to the japancentric story it is meant to bebottom line this is great television but i recommend reading the book eventually",2024-02-28,NA
"shōgun (2024)","highly recommended","u","ive just finished the first two episodes and i cannot wait for more the atmosphere plot acting are superlative the politicking and scheming are prime game of thrones but i hate making that comparison as i want this show to stand on its own the scheming between the various lords and the portuguese faction is titillating and suspenseful as we watch various characters play the game i love it i cannot wait for next week i havent felt this way about a show in a long while highly recommended if you enjoy top tier dramafunny to see most one star review being uneducated people who complain about subtitlesjapanese should never be dubbed if you cant read move to something your level like barbie",2024-02-27,NA
"shōgun (2024)","brilliant ","thelastapasenger","this was a most waiting tv series for  and it is true the two first episodes were just perfect mr sanada is perfect to his role as lord toranaga as perfect are the two allies  blackthorne and marikowe have a short story at the beginning to understand the culture of feudal japan at  as the teaser trailer released two weeks ago customs  cgi  has many details  shoes  helmets armor etc as it was at  bc at feudal japan story is writen on japan culture as wellso far so perfect its truly based to james clavel novel more than s series  waiting for the next episodes to see ",2024-02-27,NA
"shōgun (2024)","decent remake","turanic","i am a fan of the old shogun from  withrichard chamberlain  so i enjoy the retelling of the original story big time so far the story follows quite precisely which is a good thing the locations are great the vfx is decent there is a respect for source material which is good it is nice that the japanese actually speak japanese  overall i would suggest watching age of samurai documentary before this as it perfectly sets the scene to understand which period this story covers the only thing that this show is inferior to the original is the main actor can not replace richard chamberlain nor anybody can replace john rhysdavies well enough  those actors were legendary that is why s version is totally worth a rewatch",2024-02-28,NA
"shōgun (2024)","actually spectacular","greenmangreat","when i first heard about this show i figured it would just be another cringeworthy western depiction of shogunate japan but then i read about the glowing reviews and decided to determine the accuracy of those reviews myself and my my this show is indeed amazingive never heard of the book much less read it but as a fan of world history i found the depiction of the political intricacies of feudal japan to be fascinating episodes in and i hadnt even realised how fast the time had gone i just found myself glued to the screen from start to finish such fantastic work from a talented cast of actors what a shame that this is only going to be a limited series",2024-02-29,NA
